Order Number,Customer Name,Customer Id,Province,CITY,Zip Code,Product Type,Gateway,Net Sales,Sum of Total Tax,Sum of Total Price Usd
5976,Nowell Feild,1,South Carolina,ANDERSON,12309,Running Shoes,paypal,$635,63.513,698.643
6284,Fredrika Winslade,1,Illinois,CHICAGO,12320,Running Shoes,paypal,$508,50.813,558.943
1002,Dynah Bothen,1,New York,JAMAICA,12334,Running Shoes,shopify_payments,$497,49.713,546.843
3818,Andrey Blakes,1,Pennsylvania,HARRISBURG,12340,Tennis Shoes,paypal,$510,50.953,560.483
802,Rubin Vanyarkin,1,California,VAN NUYS,12346,Running Shoes,shopify_payments,$650,65.033,715.363
7426,Renaldo Kissack,1,Massachusetts,WORCESTER,12348,Walking Shoes,shopify_payments,$540,53.993,593.923
7168,Cora Studd,1,California,SAN DIEGO,12363,Running Shoes,shopify_payments,$527,52.713,579.843
394,Cele Crigin,1,Utah,SALT LAKE CITY,12364,Running Shoes,shopify_payments,$518,51.753,569.283
4455,Portie Klimus,1,New York,BROOKLYN,12375,Running Shoes,paypal,$566,56.613,622.743
5083,Brigitta Ludman,1,Texas,DALLAS,12380,Running Shoes,shopify_payments,$494,49.353,542.883
2203,Allyn Carmichael,1,Oklahoma,TULSA,12390,Gift Card,shopify_payments,$539,53.913,593.043
5944,Pamella Hevey,1,Pennsylvania,PHILADELPHIA,12391,Boy's,shopify_payments,$459,45.913,505.043
5231,Mimi Haglington,1,Illinois,CHICAGO,12410,Climbing Shoes,shopify_payments,$578,57.833,636.163
1914,Ardath Mineghelli,1,Missouri,SAINT LOUIS,12421,Tennis Shoes,shopify_payments,$527,52.713,579.843
6688,Webster Hysom,1,Virginia,RICHMOND,12422,Sandals,shopify_payments,$486,48.553,534.083
437,Talia Mattia,1,Texas,HOUSTON,12423,Tennis Shoes,gift_card,$527,52.713,579.843
5153,Toinette Roger,1,Ohio,CLEVELAND,12423,Walking Shoes,amazon_payments,$486,48.553,534.083
2553,Andie Dowse,1,California,INGLEWOOD,12430,Jackets,gift_card,$785,78.473,863.203
5108,Edgar Fielder,1,Texas,EL PASO,12465,Running Shoes,gift_card,$486,48.553,534.083
4507,Borg Swatridge,1,Illinois,CHICAGO,12476,Tennis Shoes,shopify_payments,$703,70.313,773.443
1387,Sibyl McWhin,1,Illinois,AURORA,12500,Sandals,shopify_payments,$494,49.353,542.883
3532,Estrella Giacobilio,1,Texas,ABILENE,12502,Tennis Shoes,shopify_payments,$602,60.233,662.563
6726,Blair Plet,1,Illinois,AURORA,12528,Running Shoes,shopify_payments,$831,83.113,914.243
7207,Luise Rickeard,1,California,FRESNO,12535,Running Shoes,shopify_payments,$527,52.713,579.843
780,Adella Dusey,1,Illinois,PALATINE,12536,Tennis Shoes,shopify_payments,$439,43.913,483.043
2347,Emelyne Rubee,1,Michigan,GRAND RAPIDS,12569,Walking Shoes,gift_card,$580,57.993,637.923
6715,Pavlov Mowett,1,Minnesota,MAPLE PLAIN,12597,Cycling Shoes,shopify_payments,$555,55.513,610.643
1720,Donielle Beed,1,Nebraska,OMAHA,12644,Running Shoes,shopify_payments,$572,57.193,629.123
5859,Maxi Dive,1,Washington,TACOMA,12657,Running Shoes,gift_card,$490,49.013,539.143
1414,Shelba Hamelyn,1,Texas,HOUSTON,12660,Running Shoes,shopify_payments,$486,48.553,534.083
1561,Leta Millberg,1,California,SAN JOSE,12707,Running Shoes,paypal,$588,58.793,646.723
1878,Cassaundra Hurdidge,1,California,SAN JOSE,12728,Walking Shoes,paypal,$663,66.313,729.443
1491,Lavinie Ricardou,1,District of Columbia,WASHINGTON,12774,Tennis Shoes,shopify_payments,$615,61.513,676.643
4434,Minni Meriel,1,Connecticut,WEST HARTFORD,12799,Tennis Shoes,shopify_payments,$497,49.713,546.843
3333,Austin Catley,1,New York,SYRACUSE,12843,Running Shoes,gift_card,$510,50.953,560.483
4789,Gretal Merchant,1,Missouri,SPRINGFIELD,12880,Running Shoes,shopify_payments,$497,49.713,546.843
2918,Celia Cossam,1,Alabama,BIRMINGHAM,12885,Running Shoes,paypal,$510,50.953,560.483
2017,Fawnia Furnell,1,New York,JAMAICA,12887,Walking Shoes,paypal,$517,51.713,568.843
2084,Emilee McNally,1,Indiana,EVANSVILLE,12909,Sandals,paypal,$877,87.713,964.843
3712,Giorgio Jacobsohn,1,Missouri,SPRINGFIELD,12931,Running Shoes,gift_card,$565,56.513,621.643
4710,Luelle Sotheron,1,Texas,WICHITA FALLS,12934,Running Shoes,shopify_payments,$527,52.713,579.843
7292,Tracy Longmate,1,California,SAN DIEGO,12961,Running Shoes,paypal,$555,55.513,610.643
2064,Averil Crasford,1,Pennsylvania,PITTSBURGH,12974,Cycling Shoes,gift_card,$497,49.713,546.843
6926,Ediva Cornillot,1,Ohio,AKRON,12980,Tennis Shoes,gift_card,$510,50.953,560.483
2396,Pearce Vivians,1,Virginia,SUFFOLK,12986,Climbing Shoes,shopify_payments,$527,52.713,579.843
7221,Rubin Tyght,1,Texas,EL PASO,12988,Walking Shoes,shopify_payments,$537,53.713,590.843
880,Lindon Hollingby,1,Texas,TYLER,13002,Running Shoes,shopify_payments,$625,62.513,687.643
3007,Westleigh Ibotson,1,Kansas,TOPEKA,13009,Running Shoes,gift_card,$642,64.233,706.563
6427,Skylar Sabbatier,1,Colorado,AURORA,13013,Running Shoes,shopify_payments,$671,67.113,738.243
263,Wernher Silverlock,1,Kansas,WICHITA,13077,Tennis Shoes,shopify_payments,$507,50.713,557.843
2094,Isabella Danilyuk,1,Texas,DALLAS,13082,Climbing Shoes,shopify_payments,$537,53.713,590.843
2882,Marylinda Vasquez,1,Kansas,TOPEKA,13085,Tennis Shoes,gift_card,$537,53.713,590.843
1932,Blayne Tayt,1,Pennsylvania,PHILADELPHIA,13086,Tennis Shoes,paypal,$514,51.353,564.883
950,Ailey Munby,1,Missouri,SAINT LOUIS,13095,Running Shoes,paypal,$510,50.953,560.483
1972,Floris Duck,1,New York,ROCHESTER,13105,Cycling Shoes,shopify_payments,$602,60.233,662.563
3297,Pier Serrell,1,Colorado,LITTLETON,13134,Climbing Shoes,shopify_payments,$527,52.713,579.843
3411,Karyl Goncaves,1,Oklahoma,OKLAHOMA CITY,13154,Tennis Shoes,shopify_payments,$518,51.753,569.283
4553,Marlowe Innman,1,Washington,TACOMA,13156,Sandals,shopify_payments,$701,70.113,771.243
388,Raynard Jickles,1,Wisconsin,MILWAUKEE,13164,Tennis Shoes,gift_card,$502,50.153,551.683
2907,Cathe Bignold,1,Iowa,DAVENPORT,13166,Running Shoes,amazon_payments,$517,51.713,568.843
3952,Murray Annett,1,North Carolina,HIGH POINT,13178,Climbing Shoes,shopify_payments,$537,53.713,590.843
6165,Chelsea Darington,1,Arkansas,FORT SMITH,13201,Sandals,paypal,$562,56.233,618.563
4992,Tod Sedwick,1,Tennessee,NASHVILLE,13236,Boots,shopify_payments,$593,59.313,652.443
3193,Joete Yansons,1,Ohio,WARREN,13237,Running Shoes,shopify_payments,$486,48.553,534.083
2894,Wat Joontjes,1,Washington,SPOKANE,13250,Tennis Shoes,shopify_payments,$610,61.033,671.363
113,Quintina Pollak,1,Georgia,LAWRENCEVILLE,13269,Running Shoes,shopify_payments,$542,54.153,595.683
956,Eal McCluney,1,New York,ROCHESTER,13270,Running Shoes,shopify_payments,$507,50.713,557.843
740,Jude Eldredge,1,Washington,SEATTLE,13273,Tennis Shoes,shopify_payments,$537,53.713,590.843
4519,Delores MacDonnell,1,Texas,EL PASO,13273,Walking Shoes,shopify_payments,$625,62.513,687.643
1173,Geralda Gapper,1,District of Columbia,WASHINGTON,13317,Running Shoes,shopify_payments,$831,83.113,914.243
1153,Frasquito Rubrow,1,Oklahoma,TULSA,13330,Walking Shoes,shopify_payments,$578,57.833,636.163
4413,Silvanus Bourges,1,New York,ALBANY,13352,Cycling Shoes,shopify_payments,$497,49.713,546.843
5487,Brien Denisot,1,Illinois,CHICAGO,13356,Running Shoes,gift_card,$556,55.593,611.523
2614,Suellen Boggish,1,California,FRESNO,13370,Cycling Shoes,shopify_payments,$576,57.613,633.743
255,Davie Autrie,1,Michigan,GRAND RAPIDS,13409,Climbing Shoes,shopify_payments,$537,53.713,590.843
1415,Min Reedyhough,1,Arizona,TUCSON,13446,Walking Shoes,amazon_payments,$1035,103.513,1138.643
5414,Caroljean Wentworth,1,New Jersey,NEWARK,13448,Running Shoes,gift_card,$537,53.713,590.843
5534,Anna Rodman,1,New Jersey,TRENTON,13501,Cycling Shoes,gift_card,$524,52.393,576.323
7159,Lucio Danilewicz,1,Florida,JACKSONVILLE,13505,Walking Shoes,shopify_payments,$822,82.153,903.683
6140,Beatriz Catenot,1,Illinois,SPRINGFIELD,13509,Climbing Shoes,shopify_payments,$517,51.713,568.843
2431,Caro Paolacci,1,Florida,HOLLYWOOD,13529,Walking Shoes,shopify_payments,$811,81.113,892.243
786,Faustine Largen,1,California,SAN FRANCISCO,13579,Running Shoes,shopify_payments,$830,83.013,913.143
6062,Fayette Pethybridge,1,Pennsylvania,ERIE,13598,Running Shoes,gift_card,$497,49.713,546.843
907,Davita Cadding,1,Iowa,DES MOINES,13619,Running Shoes,amazon_payments,$517,51.713,568.843
2157,Lewiss Sammonds,1,Pennsylvania,PITTSBURGH,13637,Tennis Shoes,paypal,$518,51.753,569.283
2045,Nettie Wraighte,1,California,LONG BEACH,13640,Climbing Shoes,amazon_payments,$564,56.393,620.323
6194,Rustie Vase,1,New York,SCHENECTADY,13646,Walking Shoes,paypal,$594,59.433,653.763
6914,Iris Stride,1,Connecticut,NEW HAVEN,13657,Running Shoes,gift_card,$510,50.953,560.483
574,Haslett Matyashev,1,Wisconsin,MADISON,13659,Running Shoes,gift_card,$510,50.953,560.483
5048,Priscella Stallan,1,Ohio,TOLEDO,13659,Walking Shoes,amazon_payments,$580,57.993,637.923
1730,Reba Gelland,1,Florida,JACKSONVILLE,13665,Running Shoes,gift_card,$507,50.713,557.843
2047,Gweneth Basill,1,Florida,BOCA RATON,13705,Tennis Shoes,shopify_payments,$464,46.413,510.543
110,Cristen Colafate,1,California,PALMDALE,13711,Running Shoes,gift_card,$625,62.513,687.643
6429,Yves Ansty,1,Minnesota,DULUTH,13716,Running Shoes,shopify_payments,$517,51.713,568.843
2144,Franky Grishankov,1,Texas,HOUSTON,13720,Tennis Shoes,shopify_payments,$537,53.713,590.843
3052,Corney Artois,1,California,OAKLAND,13721,Walking Shoes,shopify_payments,$642,64.153,705.683
98,Rozelle Vick,1,Wisconsin,MADISON,13722,Walking Shoes,shopify_payments,$555,55.513,610.643
790,Brina Wayon,1,Ohio,CINCINNATI,13724,Running Shoes,shopify_payments,$572,57.193,629.123
2425,Heddie Le Grove,1,California,SAN FRANCISCO,13742,Climbing Shoes,shopify_payments,$596,59.593,655.523
3329,Luciana Redbourn,1,California,STOCKTON,13745,Flip-Flops,amazon_payments,$585,58.513,643.643
3254,Halette Aleswell,1,Florida,NAPLES,13753,Cycling Shoes,shopify_payments,$605,60.513,665.643
835,Rhodie Avann,1,California,SACRAMENTO,13758,Running Shoes,paypal,$929,92.913,1022.043
5465,Noemi Shooter,1,Connecticut,NEW HAVEN,13769,Walking Shoes,shopify_payments,$729,72.913,802.043
4426,Rodrigo Crain,1,Nevada,CARSON CITY,13772,Cycling Shoes,gift_card,$497,49.713,546.843
10,Ailyn Broadberrie,1,Texas,SAN ANTONIO,13817,Walking Shoes,gift_card,$651,65.053,715.583
3447,Tobe Longworthy,1,District of Columbia,WASHINGTON,13834,Climbing Shoes,shopify_payments,$588,58.793,646.723
6400,Sarene Rockliffe,1,Georgia,COLUMBUS,13837,Running Shoes,shopify_payments,$721,72.073,792.803
4039,Bliss Smethurst,1,District of Columbia,WASHINGTON,13851,Running Shoes,shopify_payments,$518,51.753,569.283
6904,Cass Wrankling,1,Texas,DALLAS,13852,Tennis Shoes,manual,$527,52.713,579.843
3021,Esta Stuck,1,District of Columbia,WASHINGTON,13867,Tennis Shoes,shopify_payments,$518,51.753,569.283
6176,Tami Van Der Hoog,1,Florida,MIAMI BEACH,13874,Cycling Shoes,gift_card,$584,58.393,642.323
2526,Emlyn Nibloe,1,Texas,ARLINGTON,13885,Climbing Shoes,shopify_payments,$635,63.513,698.643
2498,Paulita Cork,1,New Hampshire,MANCHESTER,13889,Running Shoes,gift_card,$497,49.713,546.843
6508,Elsbeth Timcke,1,Arkansas,LITTLE ROCK,13911,Cycling Shoes,shopify_payments,$510,50.953,560.483
678,Allyn Dog,1,Texas,CONROE,13916,Running Shoes,shopify_payments,$683,68.313,751.443
4869,Vera Harpur,1,New York,ROCHESTER,13935,Running Shoes,paypal,$537,53.713,590.843
4522,Abbye Godsil,1,Florida,MIAMI,13937,Running Shoes,paypal,$549,54.873,603.603
2211,Pearl Stobbes,1,Florida,SARASOTA,13984,Running Shoes,shopify_payments,$505,50.513,555.643
3931,Dermot Wichard,1,Louisiana,SHREVEPORT,13994,Running Shoes,gift_card,$513,51.263,563.893
4424,Wilbert Insoll,1,Indiana,INDIANAPOLIS,13994,Running Shoes,paypal,$537,53.713,590.843
6098,Basile Janas,1,California,MODESTO,13998,Flip-Flops,manual,$585,58.513,643.643
3731,Cece Stangroom,1,Texas,AUSTIN,14000,Climbing Shoes,shopify_payments,$527,52.713,579.843
5963,Ronnie Lacotte,1,California,FRESNO,14005,Tennis Shoes,shopify_payments,$555,55.513,610.643
7056,Frances Ingold,1,New York,BROOKLYN,14010,Running Shoes,shopify_payments,$753,75.273,828.003
690,Jessey Meneo,1,Texas,HOUSTON,14028,Walking Shoes,shopify_payments,$789,78.913,868.043
1958,Bernadine de Mullett,1,Florida,TALLAHASSEE,14037,Running Shoes,shopify_payments,$555,55.513,610.643
2679,Mirabelle Antoni,1,Wisconsin,MADISON,14038,Walking Shoes,shopify_payments,$603,60.313,663.443
2167,Elyn Devall,1,Arizona,PHOENIX,14061,Running Shoes,paypal,$518,51.753,569.283
1818,Rubina Letterick,1,Texas,TYLER,14086,Climbing Shoes,shopify_payments,$497,49.713,546.843
571,Aarika Stallen,1,New York,NEW YORK CITY,14098,Walking Shoes,shopify_payments,$507,50.713,557.843
1851,Mateo Gilford,1,North Dakota,GRAND FORKS,14107,Cycling Shoes,shopify_payments,$585,58.513,643.643
6877,Drusilla Dawtry,1,New York,SYRACUSE,14116,Cycling Shoes,gift_card,$478,47.813,525.943
2177,Karlie Sketh,1,Florida,FORT LAUDERDALE,14123,Tennis Shoes,paypal,$537,53.713,590.843
3290,Tilda Burtwell,1,Illinois,ROCKFORD,14125,Running Shoes,shopify_payments,$596,59.593,655.523
2486,Wilona Carmo,1,Massachusetts,NEW BEDFORD,14128,Tennis Shoes,shopify_payments,$537,53.713,590.843
1668,Sarene Messager,1,Minnesota,MINNEAPOLIS,14137,Running Shoes,shopify_payments,$537,53.713,590.843
1704,Jayme Josebury,1,North Carolina,CHARLOTTE,14140,Running Shoes,shopify_payments,$497,49.713,546.843
1605,Ray Quennell,1,Nevada,LAS VEGAS,14142,Jackets,shopify_payments,$567,56.713,623.843
1494,Austin Camosso,1,Texas,AUSTIN,14146,Walking Shoes,gift_card,$596,59.593,655.523
5100,Roobbie Gribben,1,Nevada,RENO,14149,Tennis Shoes,shopify_payments,$439,43.913,483.043
17,Jaimie Toffetto,1,Virginia,RICHMOND,14173,Running Shoes,shopify_payments,$635,63.513,698.643
3602,Cortney Blemen,1,Pennsylvania,ERIE,14241,Walking Shoes,shopify_payments,$595,59.513,654.643
4838,Codee Belsher,1,Texas,AUSTIN,14241,Walking Shoes,paypal,$497,49.713,546.843
1354,Joann Bromidge,1,Virginia,CHESAPEAKE,14254,Tennis Shoes,manual,$537,53.713,590.843
5475,Jereme Titcombe,1,North Carolina,GREENSBORO,14270,Running Shoes,shopify_payments,$537,53.713,590.843
6933,Simone Carty,1,Minnesota,MINNEAPOLIS,14291,Running Shoes,amazon_payments,$635,63.513,698.643
1100,Clayborn Skeech,1,Ohio,TOLEDO,14310,Cycling Shoes,shopify_payments,$595,59.513,654.643
1302,Angelina Sharratt,1,New Hampshire,MANCHESTER,14323,Tennis Shoes,gift_card,$518,51.753,569.283
6044,Ansel Crookall,1,California,FULLERTON,14334,Cycling Shoes,gift_card,$486,48.553,534.083
1041,Belle Hutley,1,Texas,HOUSTON,14341,Running Shoes,gift_card,$518,51.753,569.283
4446,Sloane Carcass,1,Florida,MIAMI,14351,Cycling Shoes,paypal,$703,70.313,773.443
7264,Lavinie Barkhouse,1,Tennessee,MEMPHIS,14361,Sandals,shopify_payments,$585,58.513,643.643
7298,Audy Richemont,1,Texas,LUBBOCK,14364,Running Shoes,gift_card,$488,48.813,536.943
593,Brandtr Bramhill,1,New York,BROOKLYN,14400,Running Shoes,gift_card,$498,49.763,547.393
97,Juanita Isles,1,Texas,SAN ANTONIO,14413,Tennis Shoes,manual,$439,43.913,483.043
1519,Ivy Lasslett,1,Georgia,MACON,14423,Boots,shopify_payments,$537,53.713,590.843
6710,Clerissa Doel,1,Kansas,TOPEKA,14488,Walking Shoes,shopify_payments,$497,49.713,546.843
4458,Eldredge Kinahan,1,Massachusetts,BROCKTON,14496,Running Shoes,shopify_payments,$527,52.713,579.843
539,Fenelia Polk,1,Oregon,PORTLAND,14508,Climbing Shoes,gift_card,$502,50.153,551.683
1469,Davide Balmann,1,California,LONG BEACH,14551,Running Shoes,gift_card,$504,50.413,554.543
6004,Ryley McDermott-Row,1,California,SAN LUIS OBISPO,14554,Climbing Shoes,shopify_payments,$517,51.713,568.843
34,Reg Doutch,1,California,PASADENA,14557,Running Shoes,paypal,$486,48.553,534.083
4249,Suzy Kobiera,1,California,SACRAMENTO,14598,Cycling Shoes,amazon_payments,$537,53.713,590.843
2626,Julita Waddell,1,California,FRESNO,14600,Walking Shoes,gift_card,$564,56.393,620.323
4871,Fran Starcks,1,Iowa,DES MOINES,14605,Running Shoes,paypal,$518,51.753,569.283
1871,Fred Brice,1,Tennessee,CHATTANOOGA,14626,Tennis Shoes,shopify_payments,$658,65.833,724.163
3450,Fredelia Piddlesden,1,Michigan,GRAND RAPIDS,14632,Cycling Shoes,paypal,$547,54.713,601.843
6938,Turner Underwood,1,Indiana,LAFAYETTE,14652,Running Shoes,shopify_payments,$497,49.713,546.843
1203,Kathrine Dewane,1,Florida,ZEPHYRHILLS,14703,Tennis Shoes,gift_card,$517,51.713,568.843
1129,Wyatt Cundict,1,California,MODESTO,14714,Running Shoes,gift_card,$518,51.753,569.283
62,Giacobo Abbate,1,Louisiana,BATON ROUGE,14720,Cycling Shoes,shopify_payments,$497,49.713,546.843
3875,Jemimah Crowter,1,New York,NEW YORK CITY,14756,Boy's,paypal,$529,52.913,582.043
6789,Sada Birney,1,Louisiana,NEW ORLEANS,14760,Running Shoes,shopify_payments,$537,53.713,590.843
4713,Eleanor Dufaire,1,California,LOS ANGELES,14768,Cycling Shoes,shopify_payments,$486,48.553,534.083
3867,Tonnie Turk,1,Ohio,TOLEDO,14786,Walking Shoes,shopify_payments,$502,50.153,551.683
1424,Romonda Filoniere,1,California,LOS ANGELES,14807,Running Shoes,gift_card,$486,48.553,534.083
986,Mirabelle Lowdiane,1,Louisiana,LAKE CHARLES,14808,Running Shoes,shopify_payments,$527,52.713,579.843
4889,Normy Swales,1,Florida,NAPLES,14815,Running Shoes,shopify_payments,$507,50.713,557.843
5353,Fred Broggetti,1,Illinois,CHICAGO,14825,Jackets,gift_card,$582,58.153,639.683
2635,Judith Wareing,1,Ohio,AKRON,14869,Running Shoes,shopify_payments,$625,62.513,687.643
5057,Everett Giovanitti,1,District of Columbia,WASHINGTON,14870,Climbing Shoes,shopify_payments,$537,53.713,590.843
1035,Blakelee Wegner,1,Virginia,RICHMOND,14882,Tennis Shoes,shopify_payments,$658,65.833,724.163
842,Korella Smorfit,1,New York,JAMAICA,14914,Cycling Shoes,gift_card,$507,50.713,557.843
692,Venus Sedworth,1,California,GLENDALE,14924,Walking Shoes,gift_card,$626,62.633,688.963
7407,Selia Wileman,1,Florida,PENSACOLA,14939,Tennis Shoes,paypal,$517,51.713,568.843
6145,Cello Levis,1,Texas,AMARILLO,14949,Running Shoes,shopify_payments,$537,53.713,590.843
384,Penrod Jahnig,1,Washington,TACOMA,14955,Tennis Shoes,shopify_payments,$831,83.113,914.243
1417,Shawn Balazin,1,Massachusetts,BOSTON,15010,Walking Shoes,shopify_payments,$517,51.713,568.843
3788,Valentia Chesney,1,California,SALINAS,15012,Running Shoes,paypal,$507,50.713,557.843
5776,Ginevra Wintle,1,New York,FLUSHING,15027,Cycling Shoes,shopify_payments,$625,62.513,687.643
1015,Krissie Guile,1,New York,ALBANY,15034,Boy's,paypal,$467,46.713,513.843
2323,Barris Cantos,1,Tennessee,NASHVILLE,15035,Cycling Shoes,shopify_payments,$747,74.663,821.293
1855,Linet Antonias,1,Minnesota,MINNEAPOLIS,15036,Tennis Shoes,shopify_payments,$527,52.713,579.843
7204,Noni Redhead,1,Arizona,TUCSON,15046,Running Shoes,shopify_payments,$527,52.713,579.843
84,Rupert Stowers,1,New York,JAMAICA,15049,Climbing Shoes,shopify_payments,$527,52.713,579.843
6124,Abran Bigmore,1,California,BERKELEY,15058,Running Shoes,gift_card,$504,50.413,554.543
5269,Bogart Biaggetti,1,Minnesota,MAPLE PLAIN,15075,Walking Shoes,shopify_payments,$564,56.393,620.323
5974,Mathias Hargerie,1,Kentucky,LEXINGTON,15116,Cycling Shoes,shopify_payments,$527,52.713,579.843
5725,Guy Waters,1,New York,SYRACUSE,15123,Tennis Shoes,shopify_payments,$556,55.593,611.523
6538,Rodina Lotte,1,New York,BROOKLYN,15127,Running Shoes,paypal,$821,82.113,903.243
1174,Lorene Ryce,1,Arizona,SCOTTSDALE,15149,Tennis Shoes,paypal,$537,53.713,590.843
4774,Blondelle Birchill,1,Florida,TAMPA,15166,Walking Shoes,amazon_payments,$635,63.513,698.643
2869,Baillie Bearblock,1,Arizona,TUCSON,15177,Walking Shoes,shopify_payments,$801,80.113,881.243
3272,Chiarra Elnough,1,Arizona,SCOTTSDALE,15184,Running Shoes,gift_card,$537,53.713,590.843
60,Hyacinthie Van Ross,1,West Virginia,HUNTINGTON,15189,Tennis Shoes,paypal,$497,49.713,546.843
6490,Eugen Carwithim,1,Texas,HOUSTON,15205,Running Shoes,shopify_payments,$518,51.753,569.283
5617,Gordy Geere,1,Texas,FORT WORTH,15206,Walking Shoes,shopify_payments,$564,56.393,620.323
1096,Rand Focke,1,Michigan,DETROIT,15219,Walking Shoes,shopify_payments,$497,49.713,546.843
4768,Jamaal Spick,1,Arizona,TUCSON,15239,Walking Shoes,shopify_payments,$564,56.393,620.323
2461,Enriqueta New,1,Florida,MIAMI,15246,Running Shoes,paypal,$510,50.953,560.483
3767,Gallard Camber,1,Georgia,LAWRENCEVILLE,15262,Running Shoes,shopify_payments,$537,53.713,590.843
7167,Reena Rois,1,Nebraska,OMAHA,15262,Running Shoes,paypal,$537,53.713,590.843
4890,Saxon Varley,1,Florida,CLEARWATER,15271,Walking Shoes,shopify_payments,$510,50.953,560.483
762,Diahann Bengtsson,1,Ohio,YOUNGSTOWN,15278,Gift Card,shopify_payments,$539,53.913,593.043
1794,Leonelle Schumacher,1,New York,NEW YORK CITY,15285,Running Shoes,shopify_payments,$596,59.593,655.523
7283,Harry Claige,1,Ohio,COLUMBUS,15331,Tennis Shoes,shopify_payments,$635,63.513,698.643
6344,Mirabella Drioli,1,Illinois,PEORIA,15355,Climbing Shoes,shopify_payments,$537,53.713,590.843
7147,Velvet Ricardet,1,Alabama,MOBILE,15355,Tennis Shoes,shopify_payments,$517,51.713,568.843
2677,Burtie Worsam,1,Colorado,COLORADO SPRINGS,15368,Climbing Shoes,amazon_payments,$588,58.793,646.723
